"id","numero_pedido","data_vencimento","meio_pagamento","numero_parcela","percentual","quantidade_dias","tipo_documento","valor","dalt"
"8437p5","8437","11/04/2025",3,5,"5.56",151,"CRC","381.69","03/12/2024"
"8437p6","8437","11/05/2025",3,6,"5.56",181,"CRC","381.69","03/12/2024"
"8437p7","8437","11/06/2025",3,7,"5.56",212,"CRC","381.69","03/12/2024"
"8437p8","8437","11/07/2025",3,8,"5.56",242,"CRC","381.69","03/12/2024"
"8437p9","8437","11/08/2025",3,9,"5.56",273,"CRC","381.69","03/12/2024"
"8437p10","8437","11/09/2025",3,10,"5.56",304,"CRC","381.69","03/12/2024"
"8437p11","8437","11/10/2025",3,11,"5.56",334,"CRC","381.69","03/12/2024"
"8437p12","8437","11/11/2025",3,12,"5.56",365,"CRC","381.69","03/12/2024"
"8437p13","8437","11/12/2025",3,13,"5.56",395,"CRC","381.69","03/12/2024"
"8437p14","8437","11/01/2026",3,14,"5.56",426,"CRC","381.69","03/12/2024"
"8437p15","8437","11/02/2026",3,15,"5.56",457,"CRC","381.69","03/12/2024"
"8437p16","8437","11/03/2026",3,16,"5.56",485,"CRC","381.69","03/12/2024"
"8437p17","8437","11/04/2026",3,17,"5.56",516,"CRC","381.69","03/12/2024"
"8437p18","8437","11/05/2026",3,18,"5.48",546,"CRC","381.69","03/12/2024"
"8446p1","8446","27/11/2024",17,1,"100",0,"PIX","189.15","03/12/2024"
"8451p1","8451","13/12/2024",15,1,"100",30,"BOL","1710","03/12/2024"
"8452p1","8452","13/12/2024",,1,"50",30,,"157.13","03/12/2024"
"8452p2","8452","13/01/2025",,2,"50",61,,"157.12","03/12/2024"
"8454p1","8454","13/12/2024",3,1,"33.33",30,"CRC","491.58","03/12/2024"
"8454p2","8454","13/01/2025",3,2,"33.33",61,"CRC","491.58","03/12/2024"
"8454p3","8454","13/02/2025",3,3,"33.34",92,"CRC","491.59","03/12/2024"
"8455p1","8455","13/12/2024",15,1,"100",30,"BOL","640","03/12/2024"
"8456p1","8456","13/12/2024",15,1,"100",30,"BOL","960","03/12/2024"
"8457p1","8457","14/12/2024",3,1,"50",30,"CRC","225.5","03/12/2024"
"8457p2","8457","14/01/2025",3,2,"50",61,"CRC","225.5","03/12/2024"
"8459p1","8459","14/12/2024",15,1,"100",30,"BOL","2240","03/12/2024"
"8460p1","8460","14/12/2024",15,1,"100",30,"BOL","1095","03/12/2024"
"8461p1","8461","14/12/2024",15,1,"100",30,"BOL","320","03/12/2024"
"8462p1","8462","14/12/2024",15,1,"100",30,"BOL","2990","03/12/2024"
"8463p1","8463","14/12/2024",3,1,"33.33",30,"CRC","293.33","03/12/2024"
"8463p2","8463","14/01/2025",3,2,"33.33",61,"CRC","293.33","03/12/2024"
"8463p3","8463","14/02/2025",3,3,"33.34",92,"CRC","293.34","03/12/2024"
"8468p1","8468","18/12/2024",15,1,"33.33",30,"BOL","396.67","03/12/2024"
"8468p2","8468","18/01/2025",15,2,"33.33",61,"BOL","396.67","03/12/2024"
"8468p3","8468","18/02/2025",15,3,"33.34",92,"BOL","396.66","03/12/2024"
"8470p1","8470","25/11/2024",1,1,"100",0,"DIN","160.55","03/12/2024"
"8471p1","8471","18/12/2024",15,1,"100",30,"BOL","1365","03/12/2024"
"8472p1","8472","18/12/2024",15,1,"100",30,"BOL","1255","03/12/2024"
"8473p1","8473","18/12/2024",15,1,"100",30,"BOL","1550","03/12/2024"
"8474p1","8474","18/12/2024",15,1,"100",30,"BOL","1095","03/12/2024"
"8475p1","8475","18/12/2024",15,1,"100",30,"BOL","1230","03/12/2024"
"8476p1","8476","18/12/2024",15,1,"100",30,"BOL","1390","03/12/2024"
"8477p1","8477","18/12/2024",3,1,"100",30,"CRC","135","03/12/2024"
"8478p1","8478","18/12/2024",15,1,"100",30,"BOL","1095","03/12/2024"
"8479p1","8479","19/12/2024",3,1,"100",30,"CRC","156","03/12/2024"
"8480p1","8480","19/12/2024",15,1,"50",30,"BOL","304.5","03/12/2024"
"8480p2","8480","19/01/2025",15,2,"50",61,"BOL","304.5","03/12/2024"
"8481p1","8481","19/12/2024",15,1,"100",30,"BOL","169","03/12/2024"
"8482p1","8482","19/11/2024",,1,"100",0,,"125","03/12/2024"
"8483p1","8483","19/12/2024",3,1,"50",30,"CRC","164.55","03/12/2024"
"8483p2","8483","19/01/2025",3,2,"50",61,"CRC","164.55","03/12/2024"
"8484p1","8484","19/11/2024",17,1,"52.1404",30,"PIX","3000","03/12/2024"
"8484p2","8484","19/01/2025",3,2,"4.79",61,"CRC","275.37","03/12/2024"
"8484p3","8484","19/02/2025",3,3,"4.79",92,"CRC","275.37","03/12/2024"
"8484p4","8484","19/03/2025",3,4,"4.79",120,"CRC","275.37","03/12/2024"
"8484p5","8484","19/04/2025",3,5,"4.79",151,"CRC","275.37","03/12/2024"
"8484p6","8484","19/05/2025",3,6,"4.79",181,"CRC","275.37","03/12/2024"
"8484p7","8484","19/06/2025",3,7,"4.79",212,"CRC","275.37","03/12/2024"
"8484p8","8484","19/07/2025",3,8,"4.79",242,"CRC","275.37","03/12/2024"
"8484p9","8484","19/08/2025",3,9,"4.79",273,"CRC","275.37","03/12/2024"
"8484p10","8484","19/09/2025",3,10,"4.79",304,"CRC","275.37","03/12/2024"
"8484p11","8484","19/10/2025",3,11,"4.7496",334,"CRC","275.37","03/12/2024"
"8485p1","8485","21/11/2024",17,1,"100",0,"PIX","720","03/12/2024"
"8486p1","8486","19/12/2024",15,1,"100",30,"BOL","640","03/12/2024"
"8487p1","8487","19/11/2024",17,1,"100",0,"PIX","350","03/12/2024"
"8488p1","8488","19/12/2024",15,1,"100",30,"BOL","960","03/12/2024"
"8489p1","8489","21/12/2024",3,1,"50",30,"CRC","235","03/12/2024"
"8489p2","8489","21/01/2025",3,2,"50",61,"CRC","235","03/12/2024"
"8490p1","8490","21/12/2024",15,1,"25",30,"BOL","314.25","03/12/2024"
"8490p2","8490","21/01/2025",15,2,"25",61,"BOL","314.25","03/12/2024"
"8490p3","8490","21/02/2025",15,3,"25",92,"BOL","314.25","03/12/2024"
"8490p4","8490","21/03/2025",15,4,"25",120,"BOL","314.25","03/12/2024"
"8491p1","8491","21/12/2024",3,1,"100",30,"CRC","156","03/12/2024"
"8492p1","8492","21/12/2024",3,1,"50",30,"CRC","228.15","03/12/2024"
"8492p2","8492","21/01/2025",3,2,"50",61,"CRC","228.15","03/12/2024"
"8493p1","8493","21/12/2024",15,1,"25",30,"BOL","297.5","03/12/2024"
"8493p2","8493","21/01/2025",15,2,"25",61,"BOL","297.5","03/12/2024"
"8493p3","8493","21/02/2025",15,3,"25",92,"BOL","297.5","03/12/2024"
"8493p4","8493","21/03/2025",15,4,"25",120,"BOL","297.5","03/12/2024"
"8494p1","8494","21/12/2024",3,1,"8.33",30,"CRC","531.38","03/12/2024"
"8494p2","8494","21/01/2025",3,2,"8.33",61,"CRC","531.38","03/12/2024"
"8494p3","8494","21/02/2025",3,3,"8.33",92,"CRC","531.38","03/12/2024"
"8494p4","8494","21/03/2025",3,4,"8.33",120,"CRC","531.38","03/12/2024"
"8494p5","8494","21/04/2025",3,5,"8.33",151,"CRC","531.38","03/12/2024"
"8494p6","8494","21/05/2025",3,6,"8.33",181,"CRC","531.38","03/12/2024"
"8494p7","8494","21/06/2025",3,7,"8.33",212,"CRC","531.38","03/12/2024"
"8494p8","8494","21/07/2025",3,8,"8.33",242,"CRC","531.38","03/12/2024"
"8494p9","8494","21/08/2025",3,9,"8.33",273,"CRC","531.38","03/12/2024"
"8494p10","8494","21/09/2025",3,10,"8.33",304,"CRC","531.38","03/12/2024"
"8458p1","8458","18/11/2024",17,1,"100",0,"PIX","126","03/12/2024"
"8465p1","8465","18/12/2024",15,1,"20",30,"BOL","830.6","03/12/2024"
"8465p2","8465","18/01/2025",15,2,"20",61,"BOL","830.6","03/12/2024"
"8465p3","8465","18/02/2025",15,3,"20",92,"BOL","830.6","03/12/2024"
"8465p4","8465","18/03/2025",15,4,"20",120,"BOL","830.6","03/12/2024"
"8465p5","8465","18/04/2025",15,5,"20",151,"BOL","830.6","03/12/2024"
"8466p1","8466","28/11/2024",17,1,"100",0,"PIX","588","03/12/2024"
"8467p1","8467","18/11/2024",17,1,"100",0,"PIX","196","03/12/2024"
"8494p11","8494","21/10/2025",3,11,"8.33",334,"CRC","531.38","03/12/2024"
"8494p12","8494","21/11/2025",3,12,"8.37",365,"CRC","531.38","03/12/2024"
"8495p1","8495","21/12/2024",15,1,"50",30,"BOL","234","03/12/2024"
"8495p2","8495","21/01/2025",15,2,"50",61,"BOL","234","03/12/2024"
"8496p1","8496","21/11/2024",15,1,"100",0,"BOL","1845","03/12/2024"
"8498p1","8498","21/12/2024",15,1,"100",30,"BOL","960","03/12/2024"
"8499p1","8499","21/12/2024",15,1,"100",30,"BOL","320","03/12/2024"
"8501p1","8501","21/11/2024",17,1,"100",0,"PIX","104.5","03/12/2024"
"8504p1","8504","22/12/2024",3,1,"50",30,"CRC","169","03/12/2024"
"8504p2","8504","22/01/2025",3,2,"50",61,"CRC","169","03/12/2024"
"8505p1","8505","22/11/2024",17,1,"100",0,"PIX","143.65","03/12/2024"
"8507p1","8507","26/11/2024",17,1,"100",0,"PIX","433.5","03/12/2024"
"8508p1","8508","25/11/2024",17,1,"42.4659",30,"PIX","738.1","03/12/2024"
"8508p2","8508","25/01/2025",17,2,"19.18",61,"PIX","333.33","03/12/2024"
"8508p3","8508","25/02/2025",17,3,"19.18",92,"PIX","333.33","03/12/2024"
"8508p4","8508","25/03/2025",17,4,"19.1741",120,"PIX","333.34","03/12/2024"
"8509p1","8509","26/11/2024",17,1,"100",0,"PIX","329.97","03/12/2024"
"8514p1","8514","25/12/2024",15,1,"100",30,"BOL","2510","03/12/2024"
"8515p1","8515","25/12/2024",15,1,"100",30,"BOL","1735","03/12/2024"
"8516p1","8516","25/12/2024",15,1,"100",30,"BOL","364.97","03/12/2024"
"8517p1","8517","25/12/2024",15,1,"100",30,"BOL","615","03/12/2024"
"8518p1","8518","25/12/2024",15,1,"100",30,"BOL","1415","03/12/2024"
"8519p1","8519","25/12/2024",15,1,"50",30,"BOL","164.99","03/12/2024"
"8519p2","8519","25/01/2025",15,2,"50",61,"BOL","164.98","03/12/2024"
"8520p1","8520","25/12/2024",15,1,"100",30,"BOL","320","03/12/2024"
"8521p1","8521","25/12/2024",15,1,"100",30,"BOL","3765","03/12/2024"
"8522p1","8522","25/12/2024",15,1,"100",30,"BOL","3765","03/12/2024"
"8523p1","8523","26/12/2024",15,1,"100",30,"BOL","365","03/12/2024"
"8524p1","8524","27/11/2024",,1,"100",0,,"30","03/12/2024"
"8525p1","8525","26/12/2024",15,1,"50",30,"BOL","344.97","03/12/2024"
"8525p2","8525","26/01/2025",15,2,"50",61,"BOL","344.97","03/12/2024"
"8526p1","8526","26/12/2024",15,1,"100",30,"BOL","312","03/12/2024"
"8527p1","8527","26/12/2024",3,1,"5.56",30,"CRC","372.41","03/12/2024"
"8527p2","8527","26/01/2025",3,2,"5.56",61,"CRC","372.41","03/12/2024"
"8527p3","8527","26/02/2025",3,3,"5.56",92,"CRC","372.41","03/12/2024"
"8527p4","8527","26/03/2025",3,4,"5.56",120,"CRC","372.41","03/12/2024"
"8527p5","8527","26/04/2025",3,5,"5.56",151,"CRC","372.41","03/12/2024"
"8527p6","8527","26/05/2025",3,6,"5.56",181,"CRC","372.41","03/12/2024"
"8527p7","8527","26/06/2025",3,7,"5.56",212,"CRC","372.41","03/12/2024"
"8527p8","8527","26/07/2025",3,8,"5.56",242,"CRC","372.41","03/12/2024"
"8527p9","8527","26/08/2025",3,9,"5.56",273,"CRC","372.41","03/12/2024"
"8527p10","8527","26/09/2025",3,10,"5.56",304,"CRC","372.41","03/12/2024"
"8527p11","8527","26/10/2025",3,11,"5.56",334,"CRC","372.41","03/12/2024"
"8527p12","8527","26/11/2025",3,12,"5.56",365,"CRC","372.41","03/12/2024"
"8527p13","8527","26/12/2025",3,13,"5.56",395,"CRC","372.41","03/12/2024"
"8527p14","8527","26/01/2026",3,14,"5.56",426,"CRC","372.41","03/12/2024"
"8527p15","8527","26/02/2026",3,15,"5.56",457,"CRC","372.41","03/12/2024"
"8527p16","8527","26/03/2026",3,16,"5.56",485,"CRC","372.41","03/12/2024"
"8527p17","8527","26/04/2026",3,17,"5.56",516,"CRC","372.41","03/12/2024"
"8527p18","8527","26/05/2026",3,18,"5.48",546,"CRC","372.34","03/12/2024"
"8528p1","8528","27/11/2024",4,1,"100",0,"CRD","126","03/12/2024"
"8529p1","8529","27/11/2024",17,1,"100",0,"PIX","50","03/12/2024"
"8530p1","8530","26/12/2024",15,1,"100",30,"BOL","1440","03/12/2024"
"8532p1","8532","26/12/2024",15,1,"100",30,"BOL","960","03/12/2024"
"8533p1","8533","27/11/2024",17,1,"100",0,"PIX","329.97","03/12/2024"
"8536p1","8536","27/11/2024",17,1,"100",0,"PIX","549.95","03/12/2024"
"8539p1","8539","27/12/2024",3,1,"100",30,"CRC","364.97","03/12/2024"
"8540p1","8540","27/12/2024",3,1,"16.67",30,"CRC","653.73","03/12/2024"
"8502p1","8502","22/12/2024",15,1,"33.33",30,"BOL","239.42","03/12/2024"
"8502p2","8502","22/01/2025",15,2,"33.33",61,"BOL","239.42","03/12/2024"
"8502p3","8502","22/02/2025",15,3,"33.34",92,"BOL","239.41","03/12/2024"
"8503p1","8503","21/12/2024",3,1,"10",30,"CRC","621.69","03/12/2024"
"8503p2","8503","21/01/2025",3,2,"10",61,"CRC","621.69","03/12/2024"
"8503p3","8503","21/02/2025",3,3,"10",92,"CRC","621.69","03/12/2024"
"8503p4","8503","21/03/2025",3,4,"10",120,"CRC","621.69","03/12/2024"
"8503p5","8503","21/04/2025",3,5,"10",151,"CRC","621.69","03/12/2024"
"8503p6","8503","21/05/2025",3,6,"10",181,"CRC","621.69","03/12/2024"
"8503p7","8503","21/06/2025",3,7,"10",212,"CRC","621.69","03/12/2024"
"8503p8","8503","21/07/2025",3,8,"10",242,"CRC","621.69","03/12/2024"
"8503p9","8503","21/08/2025",3,9,"10",273,"CRC","621.69","03/12/2024"
"8503p10","8503","21/09/2025",3,10,"10",304,"CRC","621.69","03/12/2024"
"8506p1","8506","26/12/2024",15,1,"50",30,"BOL","352.5","03/12/2024"
"8506p2","8506","26/01/2025",15,2,"50",61,"BOL","352.5","03/12/2024"
"8510p1","8510","28/11/2024",17,1,"100",0,"PIX","280","03/12/2024"
"8511p1","8511","25/12/2024",,1,"100",30,,"329.97","03/12/2024"
"8513p1","8513","25/12/2024",15,1,"33.33",30,"BOL","429.12","03/12/2024"
"8513p2","8513","25/01/2025",15,2,"33.33",61,"BOL","429.12","03/12/2024"
"8513p3","8513","25/02/2025",15,3,"33.34",92,"BOL","429.13","03/12/2024"
"8534p1","8534","02/12/2024",17,1,"100",0,"PIX","952","03/12/2024"
"8537p1","8537","27/12/2024",15,1,"100",30,"BOL","2805","03/12/2024"
"8538p1","8538","27/11/2024",17,1,"100",0,"PIX","500","03/12/2024"
"8540p2","8540","27/01/2025",3,2,"16.67",61,"CRC","653.73","03/12/2024"
"8540p3","8540","27/02/2025",3,3,"16.67",92,"CRC","653.73","03/12/2024"
"8540p4","8540","27/03/2025",3,4,"16.67",120,"CRC","653.73","03/12/2024"
"8540p5","8540","27/04/2025",3,5,"16.67",151,"CRC","653.73","03/12/2024"
"8540p6","8540","27/05/2025",3,6,"16.65",181,"CRC","653.75","03/12/2024"
"8542p1","8542","28/12/2024",3,1,"100",30,"CRC","329.97","03/12/2024"
"8545p1","8545","28/11/2024",99,1,"100",0,"FINR","5418.01","03/12/2024"
"8546p1","8546","28/12/2024",15,1,"100",30,"BOL","405.6","03/12/2024"
"8547p1","8547","28/12/2024",,1,"50",30,,"329.97","03/12/2024"
"8547p2","8547","28/01/2025",,2,"50",61,,"329.97","03/12/2024"
"8548p1","8548","28/12/2024",15,1,"50",30,"BOL","322.5","03/12/2024"
"8548p2","8548","28/01/2025",15,2,"50",61,"BOL","322.5","03/12/2024"
"8549p1","8549","28/12/2024",15,1,"100",30,"BOL","1120","03/12/2024"
"8550p1","8550","29/11/2024",17,1,"100",0,"PIX","200","03/12/2024"
"8554p1","8554","28/12/2024",15,1,"100",30,"BOL","282","03/12/2024"
"8555p1","8555","29/12/2024",3,1,"100",30,"CRC","151.2","03/12/2024"
"8556p1","8556","29/12/2024",,1,"100",30,,"287.3","03/12/2024"
"8559p1","8559","29/11/2024",15,1,"100",0,"BOL","399","03/12/2024"
"8567p1","8567","02/01/2025",3,1,"100",31,"CRC","5385","03/12/2024"
"8569p1","8569","03/12/2024",,1,"100",0,,"550","03/12/2024"
"8571p1","8571","03/12/2024",,1,"100",0,,"169","03/12/2024"
"8575p1","8575","03/12/2024",,1,"100",0,,"910.1","03/12/2024"
"7961p1","7961","03/12/2024",17,1,"100",0,"PIX","364.4","03/12/2024"
"8219p1","8219","30/12/2024",15,1,"100",31,"BOL","304.4","03/12/2024"
"8373p1","8373","01/12/2024",15,1,"33.33",30,"BOL","310","03/12/2024"
"8437p1","8437","11/12/2024",3,1,"5.56",30,"CRC","381.69","03/12/2024"
"8450p1","8450","27/11/2024",17,1,"100",0,"PIX","159.6","03/12/2024"
"8464p1","8464","18/11/2024",17,1,"100",0,"PIX","321.1","03/12/2024"
"8497p1","8497","21/11/2024",17,1,"100",0,"PIX","431.97","03/12/2024"
"8512p1","8512","25/12/2024",15,1,"100",30,"BOL","329.97","03/12/2024"
"8541p1","8541","09/12/2024",15,1,"100",30,"BOL","862.2","03/12/2024"
"8543p1","8543","28/12/2024",3,1,"50",30,"CRC","165.4","03/12/2024"
"8543p2","8543","28/01/2025",3,2,"50",61,"CRC","165.4","03/12/2024"
"8544p1","8544","28/11/2024",17,1,"100",0,"PIX","69","03/12/2024"
"8551p1","8551","28/12/2024",15,1,"50",30,"BOL","198","03/12/2024"
"8551p2","8551","28/01/2025",15,2,"50",61,"BOL","198","03/12/2024"
"8552p1","8552","28/12/2024",15,1,"100",30,"BOL","2055","03/12/2024"
"8553p1","8553","29/11/2024",15,1,"100",0,"BOL","209","03/12/2024"
"8557p1","8557","29/12/2024",15,1,"50",30,"BOL","169","03/12/2024"
"8557p2","8557","29/01/2025",15,2,"50",61,"BOL","169","03/12/2024"
"8558p1","8558","29/12/2024",3,1,"50",30,"CRC","164.99","03/12/2024"
"8558p2","8558","29/01/2025",3,2,"50",61,"CRC","164.98","03/12/2024"
"8560p1","8560","29/12/2024",15,1,"50",30,"BOL","180","03/12/2024"
"8560p2","8560","29/01/2025",15,2,"50",61,"BOL","180","03/12/2024"
"8561p1","8561","29/11/2024",17,1,"100",0,"PIX","158.65","03/12/2024"
"8563p1","8563","29/12/2024",15,1,"50",30,"BOL","329.97","03/12/2024"
"8563p2","8563","29/01/2025",15,2,"50",61,"BOL","329.97","03/12/2024"
"8564p1","8564","29/12/2024",15,1,"100",30,"BOL","455","03/12/2024"
"8565p1","8565","29/11/2024",15,1,"100",0,"BOL","329.97","03/12/2024"
"8566p1","8566","02/12/2024",17,1,"100",0,"PIX","737.07","03/12/2024"
"8568p1","8568","03/01/2025",15,1,"100",31,"BOL","151.2","03/12/2024"
"8570p1","8570","03/12/2024",17,1,"100",0,"PIX","622.1","03/12/2024"
"8572p1","8572","03/01/2025",17,1,"48.7805",31,"PIX","2000","03/12/2024"
"8572p2","8572","03/02/2025",3,2,"12.8",62,"CRC","525","03/12/2024"
"8572p3","8572","03/03/2025",3,3,"12.8",90,"CRC","525","03/12/2024"
"8572p4","8572","03/04/2025",3,4,"12.8",121,"CRC","525","03/12/2024"
"8572p5","8572","03/05/2025",3,5,"12.8195",151,"CRC","525","03/12/2024"
"8573p1","8573","03/01/2025",3,1,"50",31,"CRC","147","03/12/2024"
"8573p2","8573","03/02/2025",3,2,"50",62,"CRC","147","03/12/2024"
"8574p1","8574","03/01/2025",3,1,"50",31,"CRC","209.5","03/12/2024"
"8574p2","8574","03/02/2025",3,2,"50",62,"CRC","209.5","03/12/2024"
"8577p1","8577","03/01/2025",15,1,"33.33",31,"BOL","239.47","03/12/2024"
"8577p2","8577","03/02/2025",15,2,"33.33",62,"BOL","239.47","03/12/2024"
"8577p3","8577","03/03/2025",15,3,"33.34",90,"BOL","239.46","03/12/2024"
"8578p1","8578","03/12/2024",17,1,"100",0,"PIX","54","03/12/2024"
