"codigo_item","numero_pedido","codigo_produto","cfop","ncm","percentual_desconto","quantidade","reservado","valor_deducao","valor_desconto","valor_mercadoria","valor_total","valor_unitario","dalt"
"8534682097","8551","8432526164","5.102","9021.10.10","10",4,"N","0","44","440","396","110","03/12/2024"
"8534685738","8552","8425327211","5.102","3006.10.90","0",6,"N","0","0","960","960","160","03/12/2024"
"8534685853","8552","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8534687248","8552","8431592146","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8534687344","8552","8425327191","5.102","3004.90.99","0",2,"N","0","0","320","320","160","03/12/2024"
"8534736985","8553","8432526164","5.102","9021.10.10","5",2,"N","0","11","220","209","110","03/12/2024"
"8534876890","8557","8425327211","5.102","3006.10.90","0",1,"N","0","0","169","169","169","03/12/2024"
"8534876943","8557","8425327191","5.102","3004.90.99","0",1,"N","0","0","169","169","169","03/12/2024"
"8534885494","8558","8425327191","5.102","3004.90.99","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8534900161","8560","8534641698","5.102","9018.49.99","0",2,"N","0","0","330","360","165","03/12/2024"
"8535028294","8561","8425327211","5.102","3006.10.90","15",1,"N","0","25.35","169","158.65","169","03/12/2024"
"8535039135","8563","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8535120958","8563","8431592146","5.102","3004.90.99","34.9171597633",1,"N","0","59.01","169","109.99","169","03/12/2024"
"8535121330","8563","8425327191","5.102","3004.90.99","34.9171597633",2,"N","0","118.02","338","219.98","169","03/12/2024"
"8535130281","8564","8425327198","5.102","3004.90.99","0",1,"N","0","0","455","455","455","03/12/2024"
"8535172410","8565","8425327191","5.102","3004.90.99","34.9171597633",3,"N","0","177.03","507","329.97","169","03/12/2024"
"8535178128","8566","8431628815","5.102","3004.90.99","10",1,"N","0","41.9","419","390.67","419","03/12/2024"
"8535178190","8566","8425327211","5.102","3006.10.90","34.9171597633",3,"N","0","177.03","507","346.4","169","03/12/2024"
"8536305022","8568","8431790039","5.102","9021.10.10","10",4,"N","0","16.8","168","151.2","42","03/12/2024"
"8536764269","8570","8461038460","5.102","3001.90.90","5",2,"N","0","17","340","342.26","170","03/12/2024"
"8536771824","8570","8530260715","5.102","9021.10.20","5",1,"N","0","13.9","278","279.84","278","03/12/2024"
"8536789975","8572","8431652412","6.108","9018.20.90","0",1,"N","0","0","4100","4100","4100","03/12/2024"
"8536790964","8573","8431553243","5.102","3006.10.90","0",1,"N","0","0","195","195","195","03/12/2024"
"8536791090","8573","8431630591","5.102","3006.10.90","0",1,"N","0","0","99","99","99","03/12/2024"
"8536791848","8574","8431628815","5.102","3004.90.99","0",1,"N","0","0","419","419","419","03/12/2024"
"8536890618","8577","8425327198","5.102","3004.90.99","10",1,"N","0","47.9","479","431.1","479","03/12/2024"
"8536891606","8577","8425327191","5.102","3004.90.99","15",2,"N","0","50.7","338","287.3","169","03/12/2024"
"8536901480","8578","8431652419","5.102","9018.39.29","0",1,"N","0","0","54","54","54","03/12/2024"
